image,mask
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1058.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1058.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\730.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\730.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2864.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2864.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2972.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2972.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1481.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1481.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1110.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1110.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2919.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2919.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2127.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2127.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\671.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\671.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2778.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2778.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\502.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\502.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\38.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\38.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2867.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2867.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1434.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1434.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2488.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2488.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\965.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\965.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\324.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\324.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\88.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\88.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2596.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2596.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1825.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1825.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2480.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2480.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1922.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1922.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1926.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1926.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1793.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1793.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\220.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\220.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3041.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3041.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1326.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1326.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2911.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2911.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1022.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1022.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1424.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1424.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1471.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1471.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1651.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1651.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1048.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1048.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1573.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1573.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1270.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1270.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\64.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\64.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2147.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2147.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\85.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\85.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1560.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1560.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2849.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2849.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2150.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2150.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1943.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1943.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1300.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1300.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1040.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1040.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1094.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1094.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1970.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1970.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3033.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3033.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2028.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2028.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\433.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\433.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2651.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2651.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2577.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2577.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1990.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1990.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2770.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2770.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\147.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\147.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3050.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3050.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2284.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2284.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\639.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\639.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1541.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1541.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2339.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2339.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\401.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\401.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1052.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1052.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\769.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\769.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1602.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1602.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1081.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1081.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1599.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1599.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2698.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2698.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1250.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1250.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2546.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2546.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1321.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1321.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1808.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1808.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2740.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2740.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2794.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2794.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\367.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\367.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1683.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1683.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2941.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2941.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\836.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\836.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1036.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1036.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2955.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2955.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1182.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1182.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2324.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2324.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\289.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\289.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\106.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\106.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2687.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2687.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\427.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\427.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3006.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3006.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1121.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1121.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1715.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1715.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2961.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2961.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2914.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2914.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1681.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1681.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1486.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1486.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1916.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1916.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\345.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\345.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1147.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1147.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1221.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1221.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2197.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2197.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2814.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2814.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\140.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\140.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2220.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2220.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\293.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\293.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2195.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2195.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\915.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\915.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2934.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2934.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\139.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\139.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2909.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2909.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1518.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1518.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\438.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\438.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\761.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\761.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2662.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2662.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1685.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1685.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1348.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1348.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\121.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\121.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\637.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\637.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2785.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2785.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1239.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1239.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1692.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1692.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2948.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2948.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1392.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1392.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1604.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1604.png
